editorial_key,highlight_key,title,editor,topic,ref,doi
/content/317/5843/twil,/sci/317/5843/1295.2.full.html,Reduced by the Main Group,NA,Chemistry,"Angew. Chem. Int. Ed. 46, 10.1002/anie.200702908 (2007)",10.1002/anie.200702908
/content/317/5843/twil,/sci/317/5843/1295.3.full.html,An Emergent Role for Eddies,NA,Ocean Science,"Geophys. Res. Lett. 34, L15606 (2007)",NA
/content/317/5843/twil,/sci/317/5843/1295.4.full.html,Prospective Sampling,NA,Molecular Biology,"Proc. Natl. Acad. Sci. U.S.A. 104, 13954 (2007)",NA
/content/317/5843/twil,/sci/317/5843/1297.1.full.html,Solidifying into Shape,NA,Materials Science,"Macromolecules 40, 6445 (2007)",NA
/content/317/5843/twil,/sci/317/5843/1297.2.full.html,A New Pair of Dice,NA,Chemistry,"J. Am. Chem. Soc. 129, 10457 (2007)",NA
/content/317/5843/twil,/sci/317/5843/1297.3.full.html,A Silent Partner,NA,Stke,"EMBO J. 26, 3770 (2007)",NA
/content/317/5844/twil,/sci/317/5844/1471.1.full.html,Peptides to Sway Iron Levels,NA,Biochemistry,"J. Biol. Chem. 282, 10.1074/jbc.C700153200 (2007)",10.1074/jbc.C700153200
/content/317/5844/twil,/sci/317/5844/1471.2.full.html,Sending Plasmons Round a Bend,NA,Applied Physics,"Appl. Phys. Lett. 91, 81111 (2007)",NA
/content/317/5844/twil,/sci/317/5844/1471.3.full.html,Mobile Electron Carriers,NA,Biochemistry,"PLoS Biol. 5, e230 (2007)",NA
/content/317/5844/twil,/sci/317/5844/1471.4.full.html,Oxygen on Demand,NA,Materials Science,"Biomaterials 28, 4628 (2007)",NA
/content/317/5844/twil,/sci/317/5844/1473.1.full.html,Breaking Two Rings,NA,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja0737568 (2007)",10.1021/ja0737568
/content/317/5844/twil,/sci/317/5844/1473.2.full.html,Pressure From Above,NA,Psychology,"Psychol. Sci. 18, 803 (2007)",NA
/content/317/5844/twil,/sci/317/5844/1473.3.full.html,Knitting a Ravelled Sleave,NA,Stke,"Nat. Neurosci. 10, 1160 (2007)",NA
/content/317/5845/twil,/sci/317/5845/1651.1.full.html,Managing Contact Dermatitis,NA,Immunology,"Nat. Immunol. 8, 10.1038/ni1503 (2007)",10.1038/ni1503
/content/317/5845/twil,/sci/317/5845/1651.2.full.html,Charting Sorption Variations,NA,Geochemistry,"Environ. Sci. Technol. 41, 10.1021/es0709932 (2007)",10.1021/es0709932
/content/317/5845/twil,/sci/317/5845/1651.3.full.html,Bigger with Platinum,NA,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja073945q (2007)",10.1021/ja073945q
/content/317/5845/twil,/sci/317/5845/1651.4.full.html,Sweeping Through Toxoplasma,NA,Genetics,"Proc. Natl. Acad. Sci. U.S.A. 104, 14872 (2007)",NA
/content/317/5845/twil,/sci/317/5845/1653.1.full.html,Carved from the Surface,NA,Geology,"Geol. Soc. Am. Bull. 119, 805 (2007)",NA
/content/317/5845/twil,/sci/317/5845/1653.2.full.html,Blocks on the Move,NA,Chemistry,"Macromolecules 40, 10.1021/ma0717791 (2007)",10.1021/ma0717791
/content/317/5845/twil,/sci/317/5845/1653.3.full.html,Helping Plants Survive Heat,NA,Stke,"Plant Physiol. 145, 174 (2007)",NA
/content/317/5846/twil,/sci/317/5846/1834.1.full.html,Thin White Lines,H. Jesse Smith,Climate Science,"Geophys. Res. Lett. 34, L17814 (2007)",NA
/content/317/5846/twil,/sci/317/5846/1834.2.full.html,Regulation Revealed Under Stress,Guy Riddihough,Molecular Biology,"Mol. Cell 27, 10.1016/j.molcel.2007.07.018 (2007)",10.1016/j.molcel.2007.07.018
/content/317/5846/twil,/sci/317/5846/1834.3.full.html,A Hot Dip Before Swimming,Phil Szuromi,Chemistry,"Nano Lett. 7, 10.1021/nl071928t (2007)",10.1021/nl071928t
/content/317/5846/twil,/sci/317/5846/1834.4.full.html,Stimulated Symmetry,Ian S. Osborne,Physics,"Phys. Rev. Lett. 99, 113002 (2007)",NA
/content/317/5846/twil,/sci/317/5846/1835.1.full.html,Acquiring a Trace Element,Gilbert Chin,Biochemistry,"J. Am. Chem. Soc. 129, 10.1021/ja073788v (2007)",10.1021/ja073788v
/content/317/5846/twil,/sci/317/5846/1835.2.full.html,Preventing Transformation,Nancy R. Gough,Stke,"Proc. Natl. Acad. Sci. U.S.A. 104, 14694 (2007)",NA
/content/318/5847/twil,/sci/318/5847/19.1.full.html,State of Reference,NA,Psychology,"Psychol. Sci. 18, 917 (2007)",NA
/content/318/5847/twil,/sci/318/5847/19.2.full.html,Thin and Fast,NA,Materials Science,"Nano Lett. 7, 10.1021/nl071990q (2007)",10.1021/nl071990q
/content/318/5847/twil,/sci/318/5847/19.3.full.html,Death Throes in Living Color,NA,Cell Biology,"Nat. Cell Biol. 9, 1057 (2007)",NA
/content/318/5847/twil,/sci/318/5847/19.4.full.html,Something Fishy in Speciation,NA,Ecology/Evolution,"Evolution 61, 2056 (2007)",NA
/content/318/5847/twil,/sci/318/5847/21.1.full.html,A Bigger Photonic Playground,NA,Applied Physics,"Nat. Nanotechnol. 2, 549 (2007)",NA
/content/318/5847/twil,/sci/318/5847/21.2.full.html,Millennium Bugs,NA,Ecology,"Proc. Natl. Acad. Sci. U.S.A. 104, 10.1073/pnas0706813104 (2007)",10.1073/pnas0706813104
/content/318/5847/twil,/sci/318/5847/21.3.full.html,Gut Sensations,NA,Stke,"Proc. Natl. Acad. Sci. U.S.A. 104, 15069; 15075 (2007)",NA
/content/318/5848/twil,/sci/318/5848/171.1.full.html,Self-Puncturing Pathogens,NA,Microbiology,"Proc. Natl. Acad. Sci. U.S.A. 104, 15508 (2007)",NA
/content/318/5848/twil,/sci/318/5848/171.2.full.html,Gently Excising Nitrogen,NA,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja075326n (2007)",10.1021/ja075326n
/content/318/5848/twil,/sci/318/5848/171.3.full.html,A Boost from Wild Wheat,NA,Crop Science,Plant Soil 10.1007/s11104-007-9360-z (2007),10.1007/s11104-007-9360-z
/content/318/5848/twil,/sci/318/5848/171.4.full.html,More Water in the Air,NA,Climate Science,"Proc. Natl. Acad. Sci. U.S.A. 104, 15248 (2007)",NA
/content/318/5848/twil,/sci/318/5848/171.5.full.html,Where Water Holds Still,NA,Chemistry,"Phys. Rev. Lett. 99, 148301 (2007)",NA
/content/318/5848/twil,/sci/318/5848/173.1.full.html,Wiry Approaches to Solar Harvesting,NA,Materials Science,"J. Am. Chem. Soc. 129, 10.1021/ja073125d; 10.1021/ja074897c (2007)",10.1021/ja073125d
/content/318/5848/twil,/sci/318/5848/173.2.full.html,Serpins Save Cells,NA,Stke,"Cell 130, 1108 (2007)",NA
/content/318/5849/twil,/sci/318/5849/361.1.full.html,Ins and Outs of Extinction,Andrew M. Sugden,Ecology/Evolution,"Ecology 88, 2662 (2007)",NA
/content/318/5849/twil,/sci/318/5849/361.2.full.html,Pulling Copper Along,Jake Yeston,Chemistry,Environ. Sci. Technol. 41 10.1021/es071079b (2007),10.1021/es071079b
/content/318/5849/twil,/sci/318/5849/361.3.full.html,Too Quick to Glimpse?,Katrina L. Kelner,Neuroscience,"PLoS Biol. 5, 10.1371/journal.pbio.0050260 (2007)",10.1371/journal.pbio.0050260
/content/318/5849/twil,/sci/318/5849/361.4.full.html,Heat Bursts in the Highlands,Brooks Hanson,Geology,"Earth Planet. Sci. Lett. 261, 500 (2007)",NA
/content/318/5849/twil,/sci/318/5849/363.1.full.html,A Light Switch in SWNTs,Phil Szuromi,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja073127y (2007)",10.1021/ja073127y
/content/318/5849/twil,/sci/318/5849/363.2.full.html,Kelp in the Depths,Caroline Ash,Ecology,"Proc. Natl. Acad. Sci. U.S.A. 104, 10.1073/pnas.0704778104 (2007)",10.1073/pnas.0704778104
/content/318/5849/twil,/sci/318/5849/363.3.full.html,How Clocks See the Light,L. Bryan Ray,Stke,"Proc. Natl. Acad. Sci. U.S.A. 104, 15747 (2007)",NA
/content/318/5850/twil,/sci/318/5850/535.1.full.html,Brief Encounter,NA,Astrophysics,"Astrophys. J. 668, 949 (2007)",NA
/content/318/5850/twil,/sci/318/5850/535.2.full.html,A Measured Flow,NA,Materials Science,"Adv. Mater. 19, 2930 (2007)",NA
/content/318/5850/twil,/sci/318/5850/535.3.full.html,Down from the Shelves,NA,Ocean Science,Deep-Sea Res. II 10.1016/j.dsr2.2007.07.021 (2007),10.1016/j.dsr2.2007.07.021
/content/318/5850/twil,/sci/318/5850/535.4.full.html,Hooked on Interference,NA,Molecular Biology,"Nat. Struct. Mol. Biol. 14, 897 (2007)",NA
/content/318/5850/twil,/sci/318/5850/537.1.full.html,It's a Jungle Down Here,NA,Microbiology,"Proc. Natl. Acad. Sci. U.S.A. 104, 16970 (2007)",NA
/content/318/5850/twil,/sci/318/5850/537.2.full.html,Rules of Regulation,NA,Immunology,"Nat. Med. 13, 10.1038/nm1652 (2007)",10.1038/nm1652
/content/318/5850/twil,/sci/318/5850/537.3.full.html,An Endogenous SERM?,NA,Stke,"Nat. Med. 13, 1185 (2007)",NA
/content/318/5851/twil,/sci/318/5851/717.1.full.html,Cognitive Homeostasis,Gilbert J. Chin,Psychology,"Psychol. Sci. 18, 978 (2007)",NA
/content/318/5851/twil,/sci/318/5851/717.2.full.html,Putting a Pox on Cancer,Gilbert J. Chin,Biomedicine,Cancer Res. 67 10038 (2007),NA
/content/318/5851/twil,/sci/318/5851/717.3.full.html,A Coat of Silicon,Gilbert J. Chin,Material Science,Adv. Mater. 19 10.1002/adma.200700731 (2007),10.1002/adma.200700731
/content/318/5851/twil,/sci/318/5851/717.4.full.html,Wet and Dry Dating,Gilbert J. Chin,Climate Science,Geophys. Monogr. Sci. 173 175 (2007),NA
/content/318/5851/twil,/sci/318/5851/717.5.full.html,Spin Control in Stereo,Gilbert J. Chin,Applied Physics,Phys. Rev. Lett. 99 166601 (2007),NA
/content/318/5851/twil,/sci/318/5851/717.6.full.html,Adding a Little Bit,Gilbert J. Chin,Plant Science,PloS Genet. 3 e179 (2007),NA
/content/318/5851/twil,/sci/318/5851/717.7.full.html,Targeting ACC to Stay Lean,Gilbert J. Chin,Stke,Proc. Natl. Acad. Sci. U.S.A. 104 16480 (2007),NA
/content/318/5852/twil,/sci/318/5852/888.1.full.html,Three Times Two Is Six,Gilbert J. Chin,Biochemistry,"Proc. Natl. Acad. Sci. U.S.A. 104, 17644 (2007)",NA
/content/318/5852/twil,/sci/318/5852/888.2.full.html,Death by Consumption,Stephen J. Simpson,Immunology,"Nat. Immunol. 8, 1353 (2007)",NA
/content/318/5852/twil,/sci/318/5852/888.3.full.html,From Pathogen to Polymer?,Jake S. Yeston,Chemistry,Nat. Mater. 10.1038/nmat2042 (2007),10.1038/nmat2042
/content/318/5852/twil,/sci/318/5852/888.4.full.html,From Fat to Fusion,Stella M. Hurtley,Cell Biology,"Nat. Cell Biol. 9, 1286 (2007)",NA
/content/318/5852/twil,/sci/318/5852/889.1.full.html,Atom Gyroscopes,Ian S. Osborne,Physics,"Phys. Rev. Lett. 99, 173201 (2007)",NA
/content/318/5852/twil,/sci/318/5852/889.2.full.html,Picking Partners,Jake S. Yeston,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja073201c (2007)",10.1021/ja073201c
/content/318/5852/twil,/sci/318/5852/889.3.full.html,Stages of Growth,Marc S. Lavine,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja076437p (2007)",10.1021/ja076437p
/content/318/5853/twil,/sci/318/5853/1039.1.full.html,How Old Is the Canyon?,NA,Geology,"Geol. Soc. Am. Bull. 119, 1283 (2007)",NA
/content/318/5853/twil,/sci/318/5853/1039.2.full.html,More than Skin Deep,NA,Microbiology,"Proc. Natl. Acad. Sci. U.S.A. 104, 10.1073/pnas.0706756104 (2007)",10.1073/pnas.0706756104
/content/318/5853/twil,/sci/318/5853/1039.3.full.html,A Matter of Coexistence,NA,Materials Science,"Appl. Phys. Lett. 91, 171906 (2007)",NA
/content/318/5853/twil,/sci/318/5853/1039.4.full.html,Come In and Take Your Coat Off,NA,Virology,"Cell 131, 495 (2007)",NA
/content/318/5853/twil,/sci/318/5853/1041.1.full.html,Back to Basics,NA,Biochemistry,"Proc. Natl. Acad. Sci. U.S.A. 104, 17626 (2007)",NA
/content/318/5853/twil,/sci/318/5853/1041.2.full.html,Extending Networks,NA,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja0742176 (2007)",10.1021/ja0742176
/content/318/5853/twil,/sci/318/5853/1041.3.full.html,A New Angiogenesis Weapon,NA,Stke,"Cell 131, 463 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1218.1.full.html,A Loss of Flexibility with Age,NA,Developmental Biology,"Proc. Natl. Acad. Sci. U.S.A. 104, 15619 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1218.2.full.html,"Nasty, Brutish, and Short",NA,Ecology/Evolution,"Paleobiology 33, 574 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1218.3.full.html,Speeding Up Holography,NA,Physics,"Opt. Express 15, 14348 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1218.3.full.html,Speeding Up Holography,NA,Physics,"Opt. Lett. 92, 3110 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1218.4.full.html,To Spread or Not to Spread,NA,Cell Biology,"J. Cell Biol. 179, 553 (2007)",NA
/content/318/5854/twil,/sci/318/5854/1219.1.full.html,Nerves of Hair,NA,Biomaterials,"Biomaterials 29, 118 (2008)",NA
/content/318/5854/twil,/sci/318/5854/1219.2.full.html,Together We Shine,NA,Biotechnology,"Nat. Chem. Biol. 3, 10.1038/nchembio.2007.49 (2007)",10.1038/nchembio.2007.49
/content/318/5854/twil,/sci/318/5854/1219.3.full.html,Linking Up Cleanly,NA,Chemistry,"Angew. Chem. Int. Ed. 46, 10.1002/anie.200704092 (2007)",10.1002/anie.200704092
/content/318/5855/twil,/sci/318/5855/1351.1.full.html,Gut Reaction,NA,Immunology,J. Exp. Med. 10.1084/jem.20070607 (2007),10.1084/jem.20070607
/content/318/5855/twil,/sci/318/5855/1351.2.full.html,Nothing to Sniff at...,NA,Ecology,"Curr. Biol. 17, 1771 (2007)",NA
/content/318/5855/twil,/sci/318/5855/1351.3.full.html,Shining Light on Hydration,NA,Biophysics,"Proc. Natl. Acad. Sci. U.S.A. 104, 18461 (2007)",NA
/content/318/5855/twil,/sci/318/5855/1351.4.full.html,Triangle Triumph,NA,Chemistry,"Angew. Chem. Int. Ed. 46, 10.1002/anie.200704163 (2007)",10.1002/anie.200704163
/content/318/5855/twil,/sci/318/5855/1353.1.full.html,Tougher Liposomes,NA,Chemistry,"J. Am. Chem. Soc. 129, 10.1021/ja070748i (2007)",10.1021/ja070748i
/content/318/5855/twil,/sci/318/5855/1353.2.full.html,Another Case of Cellular Identity Theft,NA,Biomedicine,"Cancer Res. 67, 10123 (2007)",NA
/content/318/5855/twil,/sci/318/5855/1353.3.full.html,PINK Participates in Parkinson's Pathway,NA,Stke,"Nat. Cell Biol. 9, 1243 (2007)",NA
/content/318/5856/twil,/sci/318/5856/1525.1.full.html,Breaking the Mold,NA,Plant Science,Fungal Genet. Biol. 10.1016/j.fgb.2007.07.013 (2007),10.1016/j.fgb.2007.07.013
/content/318/5856/twil,/sci/318/5856/1525.2.full.html,Showing the Flag,NA,Psychology,"Proc. Natl. Acad. Sci. U.S.A. 104, 10.1073/pnas.0704679104 (2007)",10.1073/pnas.0704679104
/content/318/5856/twil,/sci/318/5856/1525.3.full.html,Cooler in the Forest,NA,Climate Science,"Geophys. Res. Lett. 34, L21408 (2007)",NA
/content/318/5856/twil,/sci/318/5856/1525.4.full.html,A Loss of Bivalves,NA,Ecology/Evolution,"Proc. Natl. Acad. Sci. U.S.A. 104, 18561 (2007)",NA
/content/318/5856/twil,/sci/318/5856/1527.1.full.html,Pick a Color,NA,Applied Physics,"Phys. Rev. Lett. 99, 206804 (2007)",NA
/content/318/5856/twil,/sci/318/5856/1527.2.full.html,Gains in Contact,NA,Chemistry,"Angew. Chem. Int. Ed. 46, 10.1002/anie.200703642 (2007)",10.1002/anie.200703642
/content/318/5856/twil,/sci/318/5856/1527.3.full.html,Food for Thought,NA,Stke,"J. Biol. Chem. 282, 34479 (2007)",NA
/content/318/5857/twil,/sci/318/5857/1697.1.full.html,Prosocial Ants,Guy Riddihough,Behavior,"Curr. Biol. 17, 1967 (2007)",NA
/content/318/5857/twil,/sci/318/5857/1697.2.full.html,Extra-Strong Sleeves,Marc S. Lavine,Materials Science,"Scripta Mater. 58, 247 (2008)",NA
/content/318/5857/twil,/sci/318/5857/1697.3.full.html,Live Long and Prosper,Stella M. Hurtley,Cell Biology,"Autophagy, in press: www.landesbioscience.com/journals/autophagy/article/5269",NA
/content/318/5857/twil,/sci/318/5857/1697.4.full.html,Disturbing Patterns,Andrew M. Sugden,Ecology/Evolution,"Proc. Natl. Acad. Sci. U.S.A. 104, 18555 (2007)",NA
/content/318/5857/twil,/sci/318/5857/1699.1.full.html,Congested Corpuscles,Stephen J. Simpson,Biophysics,"Proc. Natl. Acad. Sci. U.S.A. 104, 10.1073/pnas.0707122104 (2007)",10.1073/pnas.0707122104
/content/318/5857/twil,/sci/318/5857/1699.2.full.html,Tinker-Free Interferometry,Ian S. Osborne,Applied Physics,"Phys. Rev. Lett. 99, 223602 (2007)",NA
/content/318/5857/twil,/sci/318/5857/1699.3.full.html,Looking After Polysialic Acid,Elizabeth M. Adler,Stke,"Nat. Neurosci. 10, 1569 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1835.1.full.html,Learning to Sing,Katrina L. Kelner,Behavior,"PLoS Biol. 5, e321 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1835.2.full.html,Fertile Ground for Cancer Proteins,Paula A. Kiberstis,Physiology,"Proc. Natl. Acad. Sci. U.S.A. 104, 19357 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1835.2.full.html,Fertile Ground for Cancer Proteins,Paula A. Kiberstis,Physiology,"Nature 450, 721 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1835.3.full.html,Still Potent,Beverly A. Purnell,Biotechnology,Nat. Biotechnol. 10.1038/nbt1374 (2007),10.1038/nbt1374
/content/318/5858/twil,/sci/318/5858/1835.4.full.html,A Stringent Policy of Exclusion,Guy Riddihough,Molecular Biology,"Nat. Struct. Mol. Biol. 14, 1134 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1837.1.full.html,Balancing Strength and Number,Barbara R. Jasny,Neuroscience,"J. Neurosci. 27, 13581 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1837.2.full.html,Flowing into Focus,Marc S. Lavine,Applied Physics,"Proc. Natl. Acad. Sci. U.S.A. 104, 18892 (2007)",NA
/content/318/5858/twil,/sci/318/5858/1837.3.full.html,Setting Serotonin Bait,Phil Szuromi,Chemistry,Adv. Mater. 10.1002/adma.200700082 (2007),10.1002/adma.200700082
/content/319/5859/twil,/sci/319/5859/13.1.full.html,SIGNS OF A WAVE,NA,Archaeology,"J. Archaeol. Sci. 35, 191 (2008)",NA
/content/319/5859/twil,/sci/319/5859/13.2.full.html,Two Speeds at Once,NA,Applied Physics,"Opt. Lett. 32, 3480 (2007)",NA
/content/319/5859/twil,/sci/319/5859/13.3.full.html,"Live Fast, Die Young",NA,Anthropology,"Proc. Natl. Acad. Sci. U.S.A. 104, 20216 (2007)",NA
/content/319/5859/twil,/sci/319/5859/13.4.full.html,Dividing the Inheritance,NA,Cell Biology,"J. Cell Biol. 179, 1059 (2007)",NA
/content/319/5860/twil,/sci/319/5860/137.1.full.html,A Need for Glia,Pamela J. Hines,Development,"J. Neurosci. 27, 13854 (2007)",NA
/content/319/5860/twil,/sci/319/5860/137.2.full.html,Aided by Amyloid,Stella M. Hurtley,Virology,"Cell 131, 1059 (2007)",NA
/content/319/5860/twil,/sci/319/5860/137.3.full.html,How to Walk on Water,Julia Fahrenkamp-Uppenbrink,Materials Science,"Langmuir 24, 142 (2008)",NA
/content/319/5860/twil,/sci/319/5860/137.4.full.html,Aromatic Surprise,Jake Yeston,Chemistry,J. Am. Chem. Soc. 10.1021/ja075513l (2007),10.1021/ja075513l
/content/319/5861/twil,/sci/319/5861/259.1.full.html,DAYS OF WINE AND ROSIDS,Laura M. Zahn,Genetics,"PLoS ONE 2, e1326 (2007)",NA
/content/319/5861/twil,/sci/319/5861/259.2.full.html,The First Sign of Defense,Stephen J. Simpson,Immunology,"J. Exp. Med. 205, 10.1084/jem.20071022 (2008)",10.1084/jem.20071022
/content/319/5861/twil,/sci/319/5861/259.3.full.html,Mild Metal Mixing,Marc S. Lavine,Chemistry,"J. Mater. Chem. 18, 275 (2008)",NA
/content/319/5861/twil,/sci/319/5861/259.4.full.html,Whither Antarctic Ice?,H. Jesse Smith,Climate Science,"Nat. Geosci. 1, 10.1038/ngeo102 (2008)",10.1038/ngeo102
/content/319/5862/twil,/sci/319/5862/387.1.full.html,Dying For Iron,Lisa D. Chong,Physiology,"Cell Metab. 7, 79 (2008)",NA
/content/319/5862/twil,/sci/319/5862/387.2.full.html,CARS to See Spores,Jake S. Yeston,Applied Physics,"Proc. Natl. Acad. Sci. U.S.A. 105, 422 (2008)",NA
/content/319/5862/twil,/sci/319/5862/387.3.full.html,Bright Yellow Glow,Phil D. Szuromi,Chemistry,"J. Am. Chem. Soc. 130, 10.1021/ja7101423 (2008)",10.1021/ja7101423
/content/319/5862/twil,/sci/319/5862/387.4.full.html,Give Me Oxygen (or Not),Paula A. Kiberstis,Physiology,"Nat. Genet. 40, 10.1038/ng.2007.62 (2008)",10.1038/ng.2007.62
/content/319/5863/twil,/sci/319/5863/549.1.full.html,The Largest of the Small,NA,Ecology/Evolution,"J. Zool. 274, 10.1111/j.1469-7998.2007.00363.x (2008)",10.1111/j.1469-7998.2007.00363.x
/content/319/5863/twil,/sci/319/5863/549.2.full.html,The Order of Ordering,NA,Materials Science,Polymer 10.1016/j.polymer.2007.12.026 (2008),10.1016/j.polymer.2007.12.026
/content/319/5863/twil,/sci/319/5863/549.3.full.html,Waking Up to Orexin,NA,Physiology,"Proc. Natl. Acad. Sci. U.S.A. 105, 10.1073/pnas.0707146105 (2008)",10.1073/pnas.0707146105
/content/319/5863/twil,/sci/319/5863/549.4.full.html,Assemble Before Use,NA,Biochemistry,"Proc. Natl. Acad. Sci. U.S.A. 105, 482 (2008)",NA
/content/319/5864/twil,/sci/319/5864/699.1.full.html,The Ups and Downs of Stress,NA,Geology,"Geophys. Res. Lett. 34, L23305 (2007)",NA
/content/319/5864/twil,/sci/319/5864/699.2.full.html,Pared to the Essentials,NA,Plant Science,"Plant Cell 20, 10.1105/tpc.107.056606 (2008)",10.1105/tpc.107.056606
/content/319/5864/twil,/sci/319/5864/699.3.full.html,Light amid Disorder,NA,Applied Physics,"Phys. Rev. Lett. 100, 13901 (2008)",NA
/content/319/5864/twil,/sci/319/5864/699.4.full.html,Profiles in Charge,NA,Physics,"Phys. Rev. Lett. 100, 23002 (2008)",NA
/content/319/5864/twil,/sci/319/5864/701.1.full.html,A High-Salt Lifestyle,NA,Genomics,"Cell 131, 1354 (2007)",NA
/content/319/5864/twil,/sci/319/5864/701.2.full.html,The Debt of Nations,NA,Environment,"Proc. Natl. Acad. Sci. U.S.A. 105, 10.1073/pnas.0709562104 (2008)",10.1073/pnas.0709562104
/content/319/5864/twil,/sci/319/5864/701.3.full.html,Hearing Essentials About Glutamate Transporters,NA,Science Signaling,"Neuron 57, 263 (2008)",NA
/content/319/5865/twil,/sci/319/5865/878.1.full.html,The More the Merrier,NA,Ecology/Evolution,"Proc. Natl. Acad. Sci. U.S.A. 105, 924 (2008)",NA
/content/319/5865/twil,/sci/319/5865/878.2.full.html,Wobble and Superwobble,NA,Molecular Biology,"Nat. Struct. Molec. Biol. 15, 10.1038/nsmb1370 (2008)",10.1038/nsmb1370
/content/319/5865/twil,/sci/319/5865/878.3.full.html,Seeping into Cartilage,NA,Biomaterials,"Nat. Mater. 7, 10.1038/nmat2116 (2008)",10.1038/nmat2116
